Date,PG,^GSPC,^DJI
2009-05-06,39.178326,919.530029,8512.280273
2009-05-07,39.563633,907.390015,8409.849609
2009-05-08,39.740883,929.22998,8574.650391
2009-05-11,38.816132,909.23999,8418.769531
2009-05-12,39.25539,908.349976,8469.110352
2009-05-13,39.270798,883.919983,8284.889648
2009-05-14,39.147499,893.070007,8331.320313
2009-05-15,39.047318,882.880005,8268.639648
2009-05-18,40.472969,909.710022,8504.080078
2009-05-19,40.804317,908.130005,8474.849609
2009-05-20,41.628899,903.469971,8422.040039
2009-05-21,40.858269,888.330017,8292.129883
2009-05-22,40.865974,887.0,8277.320313
2009-05-26,41.443939,910.330017,8473.490234
2009-05-27,39.902702,893.059998,8300.019531
2009-05-28,40.526909,906.830017,8403.799805
2009-05-29,40.026005,919.140015,8500.330078
2009-06-01,41.120289,942.869995,8721.44043
2009-06-02,41.390003,944.73999,8740.870117
2009-06-03,41.46706,931.76001,8675.240234
2009-06-04,41.112572,942.460022,8750.240234
2009-06-05,40.981571,940.090027,8763.129883
2009-06-08,40.950745,939.140015,8764.490234
2009-06-09,40.388191,942.429993,8763.05957
2009-06-10,40.133888,939.150024,8739.019531
2009-06-11,40.079945,944.890015,8770.919922
2009-06-12,40.496082,946.210022,8799.259766
2009-06-15,39.555927,923.719971,8612.129883
2009-06-16,38.608063,911.969971,8504.669922
2009-06-17,38.538715,910.710022,8497.179688
2009-06-18,39.432629,918.369995,8555.599609
2009-06-19,39.024189,921.22998,8539.730469
2009-06-22,38.962547,893.039978,8339.009766
2009-06-23,38.954849,895.099976,8322.910156
2009-06-24,38.954849,900.940002,8299.860352
2009-06-25,39.825649,920.26001,8472.400391
2009-06-26,39.879585,918.900024,8438.389648
2009-06-29,40.249485,927.22998,8529.379883
2009-06-30,39.378677,919.320007,8447.0
2009-07-01,40.072243,923.330017,8504.05957
2009-07-02,39.386395,896.419983,8280.740234
2009-07-06,40.203247,898.719971,8324.870117
2009-07-07,40.002884,881.030029,8163.600098
2009-07-08,40.565437,879.559998,8178.410156
2009-07-09,40.388191,882.679993,8183.169922
2009-07-10,40.241768,879.130005,8146.52002
2009-07-13,40.827442,901.049988,8331.679688
2009-07-14,41.258991,905.840027,8359.490234
2009-07-15,42.11438,932.679993,8616.209961
2009-07-16,42.545929,940.73999,8711.820313
2009-07-17,43.093067,940.380005,8743.94043
2009-07-20,42.815659,951.130005,8848.150391
2009-07-21,42.761719,954.580017,8915.94043
2009-07-22,42.621883,954.070007,8881.259766
2009-07-23,42.847157,976.289978,9069.290039
2009-07-24,43.375359,979.26001,9093.240234
2009-07-27,43.328743,982.179993,9108.509766
2009-07-28,43.274387,979.619995,9096.719727
2009-07-29,43.592861,975.150024,9070.719727
2009-07-30,43.678303,986.75,9154.459961
2009-07-31,43.119022,987.47998,9171.610352
2009-08-03,43.196705,1002.630005,9286.55957
2009-08-04,43.080177,1005.650024,9320.19043
2009-08-05,41.876179,1002.719971,9280.969727
2009-08-06,39.973072,997.080017,9256.259766
2009-08-07,40.415836,1010.47998,9370.070313
2009-08-10,40.524574,1007.099976,9337.950195
2009-08-11,40.338161,994.349976,9241.450195
2009-08-12,40.45467,1005.809998,9361.610352
2009-08-13,40.625568,1012.72998,9398.19043
2009-08-14,40.679939,1004.090027,9321.400391
2009-08-17,40.555649,979.72998,9135.339844
2009-08-18,40.742081,989.669983,9217.94043
2009-08-19,41.013947,996.460022,9279.160156
2009-08-20,41.184853,1007.369995,9350.049805
2009-08-21,41.619843,1026.130005,9505.959961
2009-08-24,41.433414,1025.569946,9509.280273
2009-08-25,41.480015,1028.0,9539.290039
2009-08-26,41.448944,1028.119995,9543.519531
2009-08-27,41.215916,1030.97998,9580.629883
2009-08-28,41.316902,1028.930054,9544.200195
2009-08-31,42.031536,1020.619995,9496.280273
2009-09-01,41.184853,998.039978,9310.599609
2009-09-02,41.013947,994.75,9280.669922
2009-09-03,41.068329,1003.23999,9344.610352
2009-09-04,41.060558,1016.400024,9441.269531
2009-09-08,42.101448,1025.390015,9497.339844
2009-09-09,41.759663,1033.369995,9547.219727
2009-09-10,43.530716,1044.140015,9627.480469
2009-09-11,43.220005,1042.72998,9605.410156
2009-09-14,42.955894,1049.339966,9626.799805
2009-09-15,42.74617,1052.630005,9683.410156
2009-09-16,42.963665,1068.76001,9791.709961
2009-09-17,43.134556,1065.48999,9783.919922
2009-09-18,44.52499,1068.300049,9820.200195
2009-09-21,44.354111,1064.660034,9778.860352
2009-09-22,44.46286,1071.660034,9829.870117
2009-09-23,44.470623,1060.869995,9748.549805
2009-09-24,44.928925,1050.780029,9707.44043
2009-09-25,45.06097,1044.380005,9665.19043
2009-09-28,45.177498,1062.97998,9789.360352
2009-09-29,44.983292,1060.609985,9742.200195
2009-09-30,44.991055,1057.079956,9712.280273
2009-10-01,43.981243,1029.849976,9509.280273
2009-10-02,44.082233,1025.209961,9487.669922
2009-10-05,44.027859,1040.459961,9599.75
2009-10-06,44.299732,1054.719971,9731.25
2009-10-07,44.237591,1057.579956,9725.580078
2009-10-08,44.781334,1065.47998,9786.870117
2009-10-09,44.711418,1071.48999,9864.94043
2009-10-12,44.664814,1076.189941,9885.799805
2009-10-13,44.478397,1073.189941,9871.05957
2009-10-14,44.517223,1092.02002,10015.860352
2009-10-15,44.46286,1096.560059,10062.94043
2009-10-16,44.618206,1087.680054,9995.910156
2009-10-19,44.890079,1097.910034,10092.19043
2009-10-20,45.154182,1091.060059,10041.480469
2009-10-21,44.997643,1081.400024,9949.360352
2009-10-22,45.498573,1092.910034,10081.30957
2009-10-23,45.115055,1079.599976,9972.179688
2009-10-26,44.535851,1066.949951,9867.959961
2009-10-27,44.755001,1063.410034,9882.169922
2009-10-28,44.794144,1042.630005,9762.69043
2009-10-29,46.602192,1066.109985,9962.580078
2009-10-30,45.396824,1036.189941,9712.730469
2009-11-02,46.140396,1042.880005,9789.44043
2009-11-03,45.850796,1045.410034,9771.910156
2009-11-04,46.203011,1046.5,9802.139648
2009-11-05,47.330101,1066.630005,10005.959961
2009-11-06,47.776253,1069.300049,10023.419922
2009-11-09,48.410244,1093.079956,10226.94043
2009-11-10,48.418056,1093.01001,10246.969727
2009-11-11,48.707661,1098.51001,10291.259766
2009-11-12,47.979748,1087.23999,10197.469727
2009-11-13,48.222393,1093.47998,10270.469727
2009-11-16,48.738976,1109.300049,10406.959961
2009-11-17,48.770287,1110.319946,10437.419922
2009-11-18,48.848553,1109.800049,10426.30957
2009-11-19,48.645054,1094.900024,10332.44043
2009-11-20,48.371098,1091.380005,10318.160156
2009-11-23,49.099014,1106.23999,10450.950195
2009-11-24,49.153805,1105.650024,10433.709961
2009-11-25,49.208603,1110.630005,10464.400391
2009-11-27,48.903328,1091.48999,10309.919922
2009-11-30,48.801586,1095.630005,10344.839844
2009-12-01,49.239902,1108.859985,10471.580078
2009-12-02,49.459057,1109.23999,10452.679688
2009-12-03,48.96595,1099.920044,10366.150391
2009-12-04,48.997261,1105.97998,10388.900391
2009-12-07,48.895504,1103.25,10390.110352
2009-12-08,48.425884,1091.939941,10285.969727
2009-12-09,48.715481,1095.949951,10337.049805
2009-12-10,48.715481,1102.349976,10405.830078
2009-12-11,48.793758,1106.410034,10471.5
2009-12-14,49.318169,1114.109985,10501.049805
2009-12-15,48.621559,1107.930054,10452.0
2009-12-16,48.652874,1109.180054,10441.120117
2009-12-17,48.206734,1096.079956,10308.259766
2009-12-18,48.175426,1102.469971,10328.889648
2009-12-21,47.979748,1114.050049,10414.139648
2009-12-22,47.979748,1118.02002,10464.929688
2009-12-23,47.987572,1120.589966,10466.44043
2009-12-24,47.964081,1126.47998,10520.089844
2009-12-28,47.940609,1127.780029,10547.080078
2009-12-29,48.198906,1126.199951,10545.410156
2009-12-30,48.034531,1126.420044,10548.509766
2009-12-31,47.455338,1115.099976,10428.049805
2010-01-04,47.838852,1132.98999,10583.959961
2010-01-05,47.854511,1136.52002,10572.019531
2010-01-06,47.627529,1137.140015,10573.679688
2010-01-07,47.369236,1141.689941,10606.860352
2010-01-08,47.306614,1144.97998,10618.19043
2010-01-11,47.118778,1146.97998,10663.990234
2010-01-12,47.65884,1136.219971,10627.259766
2010-01-13,48.151947,1145.680054,10680.769531
2010-01-14,48.198906,1148.459961,10710.549805
2010-01-15,47.60405,1136.030029,10609.650391
2010-01-19,48.308491,1150.22998,10725.429688
2010-01-20,47.654175,1138.040039,10603.150391
2010-01-21,47.173298,1116.47998,10389.879883
2010-01-22,47.543812,1091.76001,10172.980469
2010-01-25,47.796074,1096.780029,10196.860352
2010-01-26,47.843376,1092.170044,10194.290039
2010-01-27,47.937973,1097.5,10236.160156
2010-01-28,48.623806,1084.530029,10120.459961
2010-01-29,48.521328,1073.869995,10067.330078
2010-02-01,48.868191,1089.189941,10185.530273
2010-02-02,49.585564,1103.319946,10296.849609
2010-02-03,49.388489,1097.280029,10270.549805
2010-02-04,48.403084,1063.109985,10002.179688
2010-02-05,48.324257,1066.189941,10012.230469
2010-02-08,48.095631,1056.73999,9908.389648
2010-02-09,48.686878,1070.52002,10058.639648
2010-02-10,48.615929,1068.130005,10038.379883
2010-02-11,48.84454,1078.469971,10144.19043
2010-02-12,48.686878,1075.51001,10099.139648
2010-02-16,49.53038,1094.869995,10268.80957
2010-02-17,49.546143,1099.51001,10309.240234
2010-02-18,49.971844,1106.75,10392.900391
2010-02-19,50.019146,1109.170044,10402.349609
2010-02-22,49.995506,1108.01001,10383.379883
2010-02-23,49.829945,1094.599976,10282.410156
2010-02-24,50.365993,1105.23999,10374.160156
2010-02-25,50.216228,1102.939941,10321.030273
2010-02-26,49.885136,1104.48999,10325.259766
2010-03-01,50.066444,1115.709961,10403.790039
2010-03-02,50.224102,1118.310059,10405.980469
2010-03-03,50.097977,1118.790039,10396.759766
2010-03-04,50.192577,1122.969971,10444.139648
2010-03-05,50.208344,1138.699951,10566.200195
2010-03-08,49.814186,1138.5,10552.519531
2010-03-09,49.900898,1140.449951,10564.379883
2010-03-10,49.672283,1145.609985,10567.330078
2010-03-11,49.798424,1150.23999,10611.839844
2010-03-12,49.91666,1149.98999,10624.69043
2010-03-15,50.216228,1150.51001,10642.150391
2010-03-16,50.082211,1159.459961,10685.980469
2010-03-17,50.460609,1166.209961,10733.669922
2010-03-18,50.239883,1165.829956,10779.169922
2010-03-19,50.326588,1159.900024,10741.980469
2010-03-22,50.358124,1165.810059,10785.889648
2010-03-23,50.870537,1174.170044,10888.830078
2010-03-24,50.145275,1167.719971,10836.150391
2010-03-25,50.153156,1165.72998,10841.209961
2010-03-26,50.208344,1166.589966,10850.360352
2010-03-29,50.239883,1173.219971,10895.860352
2010-03-30,50.184696,1173.27002,10907.419922
2010-03-31,49.877258,1169.430054,10856.629883
2010-04-01,49.948208,1178.099976,10927.070313
2010-04-05,50.263527,1187.439941,10973.549805
2010-04-06,49.751122,1189.439941,10969.990234
2010-04-07,49.270237,1182.449951,10897.519531
2010-04-08,49.317547,1186.439941,10927.070313
2010-04-09,49.45155,1194.369995,10997.349609
2010-04-12,49.427906,1196.47998,11005.969727
2010-04-13,49.664402,1197.300049,11019.419922
2010-04-14,49.814186,1210.650024,11123.110352
2010-04-15,49.664402,1211.670044,11144.570313
2010-04-16,49.546143,1192.130005,11018.660156
2010-04-19,49.837833,1197.52002,11092.049805
2010-04-20,49.814186,1207.170044,11117.05957
2010-04-21,50.161049,1205.939941,11124.919922
2010-04-22,50.129517,1208.670044,11134.290039
2010-04-23,50.090096,1217.280029,11204.280273
2010-04-26,50.405422,1212.050049,11205.030273
2010-04-27,49.751122,1183.709961,10991.990234
2010-04-28,50.181671,1191.359985,11045.269531
2010-04-29,49.411114,1206.780029,11167.320313
2010-04-30,49.379345,1186.689941,11008.610352
2010-05-03,49.792427,1202.26001,11151.830078
2010-05-04,49.021866,1173.599976,10926.769531
2010-05-05,49.379345,1165.869995,10866.830078
2010-05-06,48.259247,1128.150024,10520.320313
2010-05-07,47.909729,1110.880005,10380.429688
2010-05-10,49.585884,1159.72998,10785.139648
2010-05-11,49.546158,1155.790039,10748.259766
2010-05-12,50.062515,1171.670044,10896.910156
2010-05-13,49.848026,1157.439941,10782.950195
2010-05-14,49.681213,1135.680054,10620.160156
2010-05-17,50.348495,1136.939941,10625.830078
2010-05-18,50.213455,1120.800049,10510.950195
2010-05-19,50.221397,1115.050049,10444.370117
2010-05-20,48.942425,1071.589966,10068.009766
2010-05-21,49.133076,1087.689941,10193.389648
2010-05-24,48.775608,1073.650024,10066.570313
2010-05-25,48.49757,1074.030029,10043.75
2010-05-26,48.012981,1067.949951,9974.450195
2010-05-27,48.418125,1103.060059,10258.990234
2010-05-28,48.52935,1089.410034,10136.629883
2010-06-01,48.584953,1070.709961,10024.019531
2010-06-02,49.045696,1098.380005,10249.540039
2010-06-03,49.093357,1102.829956,10255.280273
2010-06-04,48.298969,1064.880005,9931.969727
2010-06-07,48.155975,1050.469971,9816.490234
2010-06-08,49.363453,1062.0,9939.980469
2010-06-09,48.831211,1055.689941,9899.25
2010-06-10,49.180737,1086.839966,10172.530273
2010-06-11,48.465794,1091.599976,10211.070313
2010-06-14,48.656437,1089.630005,10190.889648
2010-06-15,49.180737,1115.22998,10404.769531
2010-06-16,48.60878,1114.609985,10409.459961
2010-06-17,49.061584,1116.040039,10434.169922
2010-06-18,48.696175,1117.51001,10450.639648
2010-06-21,48.537285,1113.199951,10442.410156
2010-06-22,48.235424,1095.310059,10293.519531
2010-06-23,48.759705,1092.040039,10298.44043
2010-06-24,48.354576,1073.689941,10152.799805
2010-06-25,47.496628,1076.76001,10143.80957
2010-06-28,48.155975,1074.569946,10138.519531
2010-06-29,47.917652,1041.23999,9870.299805
2010-06-30,47.647575,1030.709961,9774.019531
2010-07-01,47.298035,1027.369995,9732.530273
2010-07-02,47.170933,1022.580017,9686.480469
2010-07-06,47.139156,1028.060059,9743.620117
2010-07-07,48.314854,1060.27002,10018.280273
2010-07-08,49.212517,1070.25,10138.990234
2010-07-09,49.053631,1077.959961,10198.030273
2010-07-12,49.323723,1078.75,10216.269531
2010-07-13,49.562057,1095.339966,10363.019531
2010-07-14,49.776539,1095.170044,10366.719727
2010-07-15,49.832142,1096.47998,10359.30957
2010-07-16,49.244289,1064.880005,10097.900391
2010-07-19,49.141022,1071.25,10154.429688
2010-07-20,49.307846,1083.47998,10229.959961
2010-07-21,48.925156,1069.589966,10120.530273
2010-07-22,49.133316,1093.670044,10322.299805
2010-07-23,49.565639,1102.660034,10424.620117
2010-07-26,50.054008,1115.01001,10525.429688
2010-07-27,50.502354,1113.839966,10537.69043
2010-07-28,50.198116,1106.130005,10497.879883
2010-07-29,49.373501,1101.530029,10467.160156
2010-07-30,48.965183,1101.599976,10465.94043
2010-08-02,49.685738,1125.859985,10674.379883
2010-08-03,47.988434,1120.459961,10636.379883
2010-08-04,47.676208,1127.23999,10680.429688
2010-08-05,47.924397,1125.810059,10674.980469
2010-08-06,48.052494,1121.640015,10653.55957
2010-08-09,48.340717,1127.790039,10698.75
2010-08-10,48.66095,1121.060059,10644.25
2010-08-11,48.252632,1089.469971,10378.830078
2010-08-12,48.028465,1083.609985,10319.950195
2010-08-13,47.89238,1079.25,10303.150391
2010-08-16,47.85236,1079.380005,10302.009766
2010-08-17,48.268658,1092.540039,10405.849609
2010-08-18,48.636936,1094.160034,10415.540039
2010-08-19,48.188591,1075.630005,10271.209961
2010-08-20,48.020473,1071.689941,10213.620117
2010-08-23,48.060497,1067.359985,10174.410156
2010-08-24,47.764267,1051.869995,10040.450195
2010-08-25,47.77227,1055.329956,10060.05957
2010-08-26,47.668198,1047.219971,9985.80957
2010-08-27,47.876358,1064.589966,10150.650391
2010-08-30,47.532089,1048.920044,10009.730469
2010-08-31,47.77227,1049.329956,10014.719727
2010-09-01,47.876358,1080.290039,10269.469727
2010-09-02,48.092525,1090.099976,10320.099609
2010-09-03,48.268658,1104.51001,10447.929688
2010-09-07,48.148567,1091.839966,10340.69043
2010-09-08,48.332699,1098.869995,10387.009766
2010-09-09,48.268658,1104.180054,10415.240234
2010-09-10,48.356731,1109.550049,10462.769531
2010-09-13,48.42078,1121.900024,10544.129883
2010-09-14,48.548866,1121.099976,10526.490234
2010-09-15,48.925156,1125.069946,10572.730469
2010-09-16,48.925156,1124.660034,10594.830078
2010-09-17,48.813061,1125.589966,10607.849609
2010-09-20,49.181358,1142.709961,10753.620117
2010-09-21,49.253414,1139.780029,10761.030273
2010-09-22,49.469578,1134.280029,10739.30957
2010-09-23,49.013218,1124.829956,10662.419922
2010-09-24,49.34948,1148.670044,10860.259766
2010-09-27,48.86911,1142.160034,10812.040039
2010-09-28,48.532845,1147.699951,10858.139648
2010-09-29,48.236637,1144.72998,10835.280273
2010-09-30,48.01247,1141.199951,10788.049805
2010-10-01,48.164581,1146.23999,10829.679688
2010-10-04,48.004448,1137.030029,10751.269531
2010-10-05,48.692978,1160.75,10944.719727
2010-10-06,48.733009,1159.969971,10967.650391
2010-10-07,48.676964,1158.060059,10948.580078
2010-10-08,49.525608,1165.150024,11006.480469
2010-10-11,49.749786,1165.319946,11010.339844
2010-10-12,49.653709,1169.77002,11020.400391
2010-10-13,50.142075,1178.099976,11096.080078
2010-10-14,50.278183,1173.810059,11094.570313
2010-10-15,50.246151,1176.189941,11062.780273
2010-10-18,50.718517,1184.709961,11143.69043
2010-10-19,50.58242,1165.900024,10978.620117
2010-10-20,51.124557,1178.170044,11107.969727
2010-10-21,51.237503,1180.26001,11146.570313
2010-10-22,51.148746,1183.079956,11132.55957
2010-10-25,51.261711,1185.619995,11164.049805
2010-10-26,50.713097,1185.640015,11169.459961
2010-10-27,50.890587,1182.449951,11126.280273
2010-10-28,50.979332,1183.780029,11113.950195
2010-10-29,51.285904,1183.26001,11118.490234
2010-11-01,51.326248,1184.380005,11124.620117
2010-11-02,51.648945,1193.569946,11188.719727
2010-11-03,51.882919,1197.959961,11215.129883
2010-11-04,52.439575,1221.060059,11434.839844
2010-11-05,52.439575,1225.849976,11444.080078
2010-11-08,52.237892,1223.25,11406.839844
2010-11-09,52.286297,1213.400024,11346.75
2010-11-10,52.092667,1218.709961,11357.040039
2010-11-11,51.923252,1213.540039,11283.099609
2010-11-12,51.899044,1199.209961,11192.580078
2010-11-15,51.866779,1197.75,11201.969727
2010-11-16,51.189106,1178.339966,11023.5
2010-11-17,51.043884,1178.589966,11007.879883
2010-11-18,51.648945,1196.689941,11181.230469
2010-11-19,51.673149,1199.72998,11203.549805
2010-11-22,51.277843,1197.839966,11178.580078
2010-11-23,50.511421,1180.72998,11036.370117
2010-11-24,50.503345,1198.349976,11187.280273
2010-11-26,50.124176,1189.400024,11091.870117
2010-11-29,50.124176,1187.76001,11052.490234
2010-11-30,49.268997,1180.550049,11006.019531
2010-12-01,50.140308,1206.069946,11255.780273
2010-12-02,50.309715,1221.530029,11362.410156
2010-12-03,50.285526,1224.709961,11382.089844
2010-12-06,50.067703,1223.119995,11362.19043
2010-12-07,50.140308,1223.75,11359.160156
2010-12-08,50.52755,1228.280029,11372.480469
2010-12-09,50.721169,1233.0,11370.05957
2010-12-10,50.987408,1240.400024,11410.320313
2010-12-13,50.979332,1240.459961,11428.55957
2010-12-14,51.269775,1241.589966,11476.540039
2010-12-15,51.342377,1235.22998,11457.469727
2010-12-16,52.036198,1242.869995,11499.25
2010-12-17,52.286297,1243.910034,11491.910156
2010-12-20,52.415367,1247.079956,11478.129883
2010-12-21,52.334705,1254.599976,11533.160156
2010-12-22,52.399242,1258.839966,11559.490234
2010-12-23,52.633209,1256.77002,11573.490234
2010-12-27,52.173344,1257.540039,11555.030273
2010-12-28,52.245956,1258.51001,11575.540039
2010-12-29,51.955521,1259.780029,11585.379883
2010-12-30,51.858704,1257.880005,11569.709961
2010-12-31,51.899044,1257.640015,11577.509766
2011-01-03,52.254017,1271.869995,11670.75
2011-01-04,52.399242,1270.199951,11691.179688
2011-01-05,52.278229,1276.560059,11722.889648
2011-01-06,52.189476,1273.849976,11697.30957
2011-01-07,52.036198,1271.5,11674.759766
2011-01-10,51.923252,1269.75,11637.450195
2011-01-11,51.665089,1274.47998,11671.879883
2011-01-12,52.415367,1285.959961,11755.44043
2011-01-13,52.826824,1283.76001,11731.900391
2011-01-14,52.867165,1293.23999,11787.379883
2011-01-18,52.842957,1295.02002,11837.929688
2011-01-19,53.112785,1281.920044,11825.290039
2011-01-20,53.478523,1280.26001,11822.799805
2011-01-21,53.567928,1283.349976,11871.839844
2011-01-24,54.112465,1290.839966,11980.519531
2011-01-25,54.210003,1291.180054,11977.19043
2011-01-26,53.730484,1296.630005,11985.44043
2011-01-27,52.161884,1299.540039,11989.830078
2011-01-28,52.178131,1276.339966,11823.700195
2011-01-31,51.308498,1286.119995,11891.929688
2011-02-01,51.137821,1307.589966,12040.160156
2011-02-02,51.032177,1304.030029,12041.969727
2011-02-03,51.121571,1307.099976,12062.259766
2011-02-04,51.698616,1310.869995,12092.150391
2011-02-07,52.462593,1319.050049,12161.629883
2011-02-08,52.535744,1324.569946,12233.150391
2011-02-09,52.332561,1320.880005,12239.889648
2011-02-10,52.486984,1321.869995,12229.290039
2011-02-11,52.608891,1329.150024,12273.259766
2011-02-14,52.454468,1332.319946,12268.19043
2011-02-15,51.950562,1328.01001,12226.639648
2011-02-16,51.820534,1336.319946,12288.169922
2011-02-17,52.015587,1340.430054,12318.139648
2011-02-18,52.259407,1343.01001,12391.25
2011-02-22,52.072487,1315.439941,12212.790039
2011-02-23,52.137501,1307.400024,12105.780273
2011-02-24,51.243477,1306.099976,12068.5
2011-02-25,51.0728,1319.880005,12130.450195
2011-02-28,51.243477,1327.219971,12226.339844
2011-03-01,50.991531,1306.329956,12058.019531
2011-03-02,50.72332,1308.439941,12066.799805
2011-03-03,50.837109,1330.969971,12258.200195
2011-03-04,50.414486,1321.150024,12169.879883
2011-03-07,50.154404,1310.130005,12090.030273
2011-03-08,50.430737,1321.819946,12214.379883
2011-03-09,50.390099,1320.02002,12213.089844
2011-03-10,49.975609,1295.109985,11984.610352
2011-03-11,49.975609,1304.280029,12044.400391
2011-03-14,49.861816,1296.390015,11993.160156
2011-03-15,49.301025,1281.869995,11855.419922
2011-03-16,48.545177,1256.880005,11613.299805
2011-03-17,49.11409,1273.719971,11774.589844
2011-03-18,49.252254,1279.209961,11858.519531
2011-03-21,49.821182,1298.380005,12036.530273
2011-03-22,49.520458,1293.77002,12018.629883
2011-03-23,49.504215,1297.540039,12086.019531
2011-03-24,49.691135,1309.660034,12170.55957
2011-03-25,49.479828,1313.800049,12220.589844
2011-03-28,49.301025,1310.189941,12197.879883
2011-03-29,49.804924,1319.439941,12279.009766
2011-03-30,50.365719,1328.26001,12350.610352
2011-03-31,50.065002,1325.829956,12319.730469
2011-04-01,50.455112,1332.410034,12376.719727
2011-04-04,50.601425,1332.869995,12400.030273
2011-04-05,50.121895,1332.630005,12393.900391
2011-04-06,50.195038,1335.540039,12426.75
2011-04-07,50.495766,1333.51001,12409.490234
2011-04-08,50.308823,1328.170044,12380.049805
2011-04-11,50.544521,1324.459961,12381.110352
2011-04-12,51.113438,1314.160034,12263.580078
2011-04-13,51.194721,1314.410034,12270.990234
2011-04-14,51.446667,1314.52002,12285.150391
2011-04-15,52.161884,1319.680054,12341.830078
2011-04-18,52.015587,1305.140015,12201.589844
2011-04-19,51.901802,1312.619995,12266.75
2011-04-20,51.788017,1330.359985,12453.540039
2011-04-21,51.422287,1337.380005,12505.990234
2011-04-25,51.503555,1335.25,12479.879883
2011-04-26,51.877426,1347.23999,12595.370117
2011-04-27,52.463348,1355.660034,12690.959961
2011-04-28,52.856701,1360.47998,12763.30957
2011-04-29,53.184498,1363.609985,12810.540039
2011-05-02,53.413952,1361.219971,12807.360352
2011-05-03,53.848286,1356.619995,12807.509766
2011-05-04,54.471077,1347.319946,12723.580078
2011-05-05,53.987583,1335.099976,12584.169922
2011-05-06,53.487713,1340.199951,12638.740234
2011-05-09,53.381168,1346.290039,12684.679688
2011-05-10,53.864674,1357.160034,12760.360352
2011-05-11,54.020363,1342.079956,12630.030273
2011-05-12,54.774284,1348.650024,12695.919922
2011-05-13,54.790684,1337.77002,12595.75
2011-05-16,54.856255,1329.469971,12548.370117
2011-05-17,55.249599,1328.97998,12479.580078
2011-05-18,55.216812,1340.680054,12560.179688
2011-05-19,55.282379,1343.599976,12605.320313
2011-05-20,55.200424,1333.27002,12512.040039
2011-05-23,54.946392,1317.369995,12381.259766
2011-05-24,54.913605,1316.280029,12356.209961
2011-05-25,54.397339,1320.469971,12394.660156
2011-05-26,54.241642,1325.689941,12402.759766
2011-05-27,54.249828,1331.099976,12441.580078
2011-05-31,54.905415,1345.199951,12569.790039
2011-06-01,54.413719,1314.550049,12290.139648
2011-06-02,54.094128,1312.939941,12248.549805
2011-06-03,53.618816,1300.160034,12151.259766
2011-06-06,53.676193,1286.170044,12089.959961
2011-06-07,53.315609,1284.939941,12070.80957
2011-06-08,53.143524,1279.560059,12048.94043
2011-06-09,53.274647,1289.0,12124.360352
2011-06-10,53.020596,1270.97998,11951.910156
2011-06-13,53.077969,1271.829956,11952.969727
2011-06-14,53.069767,1287.869995,12076.110352
2011-06-15,52.250282,1265.420044,11897.269531
2011-06-16,52.66003,1267.640015,11961.519531
2011-06-17,53.012398,1271.5,12004.360352
2011-06-20,53.340195,1278.359985,12080.379883
2011-06-21,52.627251,1295.52002,12190.009766
2011-06-22,52.496132,1287.140015,12109.669922
2011-06-23,52.004448,1283.5,12050.0
2011-06-24,51.291496,1268.449951,11934.580078
2011-06-27,51.479969,1280.099976,12043.55957
2011-06-28,51.398026,1296.670044,12188.69043
2011-06-29,51.258713,1307.410034,12261.419922
2011-06-30,52.094589,1320.640015,12414.339844
2011-07-01,52.668228,1339.670044,12582.769531
2011-07-05,52.66003,1337.880005,12569.870117
2011-07-06,53.020596,1339.219971,12626.019531
2011-07-07,53.225468,1353.219971,12719.490234
2011-07-08,53.209087,1343.800049,12657.200195
2011-07-11,53.036991,1319.48999,12505.759766
2011-07-12,52.881287,1313.640015,12446.879883
2011-07-13,52.971436,1317.719971,12491.610352
2011-07-14,52.938648,1308.869995,12437.120117
2011-07-15,53.127132,1316.140015,12479.730469
2011-07-18,52.897678,1305.439941,12385.160156
2011-07-19,52.94685,1326.72998,12587.419922
2011-07-20,53.041855,1325.839966,12571.910156
2011-07-21,53.281452,1343.800049,12724.410156
2011-07-22,53.083168,1345.02002,12681.160156
2011-07-25,52.306545,1337.430054,12592.799805
2011-07-26,52.124779,1331.939941,12501.299805
2011-07-27,51.389465,1304.890015,12302.549805
2011-07-28,51.158119,1300.670044,12240.110352
2011-07-29,50.802868,1292.280029,12143.240234
2011-08-01,50.753296,1286.939941,12132.490234
2011-08-02,50.290619,1254.050049,11866.620117
2011-08-03,50.174957,1260.339966,11896.44043
2011-08-04,49.224823,1200.069946,11383.679688
2011-08-05,50.05928,1199.380005,11444.610352
2011-08-08,48.985241,1119.459961,10809.849609
2011-08-09,49.75359,1172.530029,11239.769531
2011-08-10,48.34079,1120.76001,10719.94043
2011-08-11,49.943615,1172.640015,11143.30957
2011-08-12,50.513702,1178.810059,11269.019531
2011-08-15,51.125084,1204.48999,11482.900391
2011-08-16,50.910259,1192.76001,11405.929688
2011-08-17,50.951576,1193.890015,11410.209961
2011-08-18,50.282364,1140.650024,10990.580078
2011-08-19,50.364986,1123.530029,10817.650391
2011-08-22,50.984623,1123.819946,10854.650391
2011-08-23,52.066944,1162.349976,11176.759766
2011-08-24,52.306545,1177.599976,11320.709961
2011-08-25,51.662109,1159.27002,11149.820313
2011-08-26,51.695145,1176.800049,11284.540039
2011-08-29,52.124779,1210.079956,11539.25
2011-08-30,52.46352,1212.920044,11559.950195
2011-08-31,52.612236,1218.890015,11613.530273
