Date,^GSPC,^IXIC,^GDAXI,^FTSE
2002-03-22,1148.699951,1851.390015,5366.129883,5250.5
2002-03-25,1131.869995,1812.48999,5317.379883,5203.600098
2002-03-26,1138.48999,1824.170044,5390.589844,5195.5
2002-03-27,1144.579956,1826.75,5348.0,5214.700195
2002-03-28,1147.390015,1845.349976,5397.290039,5271.799805
2002-04-01,1146.540039,1862.619995,,
2002-04-02,1136.76001,1804.400024,5311.080078,5251.399902
2002-04-03,1125.400024,1784.349976,5281.839844,5247.799805
2002-04-04,1126.339966,1789.75,5254.950195,5209.5
2002-04-05,1122.72998,1770.030029,5260.529785,5233.600098
2002-04-08,1125.290039,1785.869995,5180.330078,5178.600098
2002-04-09,1117.800049,1742.569946,5170.25,5179.600098
2002-04-10,1130.469971,1767.069946,5265.359863,5229.100098
2002-04-11,1103.689941,1725.23999,5162.959961,5137.399902
2002-04-12,1111.01001,1756.189941,5189.649902,5161.0
2002-04-15,1102.550049,1753.780029,5244.200195,5201.399902
2002-04-16,1128.369995,1816.790039,5343.879883,5259.899902
2002-04-17,1126.069946,1810.670044,5318.549805,5263.899902
2002-04-18,1124.469971,1802.430054,5262.879883,5229.399902
2002-04-19,1125.170044,1796.829956,5284.549805,5243.600098
2002-04-22,1107.829956,1758.680054,5205.47998,5221.5
2002-04-23,1100.959961,1730.290039,5192.100098,5191.0
2002-04-24,1093.140015,1713.339966,5160.140137,5218.200195
2002-04-25,1091.47998,1713.699951,5054.410156,5197.5
2002-04-26,1076.319946,1663.890015,5000.379883,5159.0
2002-04-29,1065.449951,1656.930054,5008.040039,5153.899902
2002-04-30,1076.920044,1688.22998,5041.200195,5165.600098
2002-05-01,1086.459961,1677.530029,,5125.5
2002-05-02,1084.560059,1644.819946,4964.560059,5174.100098
2002-05-03,1073.430054,1613.030029,4882.77002,5203.100098
2002-05-06,1052.670044,1578.47998,4880.669922,
2002-05-07,1049.48999,1573.819946,4872.410156,5119.899902
2002-05-08,1088.849976,1696.290039,5028.589844,5209.100098
2002-05-09,1073.01001,1650.48999,4966.47998,5197.600098
2002-05-10,1054.98999,1600.849976,4871.700195,5171.200195
2002-05-13,1074.560059,1652.540039,4975.47998,5204.799805
2002-05-14,1097.280029,1719.050049,5049.080078,5239.5
2002-05-15,1091.069946,1725.560059,5072.390137,5259.100098
2002-05-16,1098.22998,1730.439941,5047.450195,5248.5
2002-05-17,1106.589966,1741.390015,5036.410156,5218.0
2002-05-20,1091.880005,1701.589966,4998.990234,5208.100098
2002-05-21,1079.880005,1664.180054,4984.609863,5197.200195
2002-05-22,1086.02002,1673.449951,4919.5,5151.899902
2002-05-23,1097.079956,1697.630005,4879.5,5175.299805
2002-05-24,1083.819946,1661.48999,4899.129883,5169.100098
2002-05-28,1074.550049,1652.170044,4918.580078,5074.200195
2002-05-29,1067.660034,1624.390015,4881.799805,5083.0
2002-05-30,1064.660034,1631.920044,4761.959961,5040.799805
2002-05-31,1067.140015,1615.72998,4818.299805,5085.100098
2002-06-03,1040.680054,1562.560059,4747.950195,
2002-06-04,1040.689941,1578.119995,4625.790039,
2002-06-05,1049.900024,1595.26001,4624.310059,4989.200195
2002-06-06,1029.150024,1554.880005,4657.52002,4957.600098
2002-06-07,1027.530029,1535.47998,4610.180176,4920.399902
2002-06-10,1030.73999,1530.689941,4589.259766,4928.200195
2002-06-11,1013.599976,1497.180054,4606.089844,4934.799805
2002-06-12,1020.26001,1519.119995,4510.189941,4851.700195
2002-06-13,1009.559998,1496.880005,4470.140137,4771.899902
2002-06-14,1007.27002,1504.73999,4303.850098,4630.799805
2002-06-17,1036.170044,1553.290039,4475.100098,4756.799805
2002-06-18,1037.140015,1542.959961,4433.850098,4702.0
2002-06-19,1019.98999,1496.829956,4354.819824,4652.399902
2002-06-20,1006.289978,1464.75,4245.680176,4580.299805
2002-06-21,989.140015,1440.959961,4232.399902,4605.399902
2002-06-24,992.719971,1460.339966,4127.209961,4541.899902
2002-06-25,976.140015,1423.98999,4202.970215,4631.0
2002-06-26,973.530029,1429.329956,4099.049805,4531.0
2002-06-27,990.640015,1459.199951,4259.430176,4540.700195
2002-06-28,989.820007,1463.209961,4382.560059,4656.399902
2002-07-01,968.650024,1403.800049,4366.810059,4685.799805
2002-07-02,948.090027,1357.819946,4195.950195,4546.799805
2002-07-03,953.98999,1380.170044,4138.149902,4392.600098
2002-07-05,989.030029,1448.359985,4483.029785,4615.700195
2002-07-08,976.97998,1405.609985,4442.330078,4601.299805
2002-07-09,952.830017,1381.119995,4369.759766,4542.899902
2002-07-10,920.469971,1346.01001,4190.220215,4420.100098
2002-07-11,927.369995,1374.430054,4118.5,4230.100098
2002-07-12,921.390015,1373.5,4130.799805,4224.100098
2002-07-15,917.929993,1382.619995,3912.51001,3994.5
2002-07-16,900.940002,1375.26001,3977.75,4021.899902
2002-07-17,906.039978,1397.25,4092.820068,4190.600098
2002-07-18,881.559998,1356.949951,4100.75,4297.299805
2002-07-19,847.75,1319.150024,3891.879883,4098.299805
2002-07-22,819.849976,1282.650024,3691.429932,3895.5
2002-07-23,797.700012,1229.050049,3515.830078,3858.0
2002-07-24,843.429993,1290.22998,3632.659912,3777.100098
2002-07-25,838.679993,1240.079956,3520.459961,3965.899902
2002-07-26,852.840027,1262.119995,3579.0,4016.699951
2002-07-29,898.960022,1335.25,3859.780029,4202.700195
2002-07-30,902.780029,1344.189941,3878.939941,4180.899902
2002-07-31,911.619995,1328.26001,3700.139893,4246.200195
2002-08-01,884.659973,1280.0,3606.449951,4044.5
2002-08-02,864.23999,1247.920044,3532.48999,4075.600098
2002-08-05,834.599976,1206.01001,3332.649902,3996.399902
2002-08-06,859.570007,1259.550049,3568.639893,4131.0
2002-08-07,876.77002,1280.900024,3465.540039,4094.399902
2002-08-08,905.460022,1316.52002,3679.26001,4240.5
2002-08-09,908.640015,1306.119995,3760.860107,4322.399902
2002-08-12,903.799988,1306.839966,3647.129883,4221.600098
2002-08-13,884.210022,1269.280029,3683.209961,4271.700195
2002-08-14,919.619995,1334.300049,3589.919922,4171.100098
2002-08-15,930.25,1345.01001,3665.73999,4327.5
2002-08-16,928.77002,1361.01001,3684.689941,4330.0
2002-08-19,950.700012,1394.540039,3837.669922,4426.899902
2002-08-20,937.429993,1376.589966,3768.51001,4368.899902
2002-08-21,949.359985,1409.25,3868.169922,4364.799805
2002-08-22,962.700012,1422.949951,3906.550049,4434.700195
2002-08-23,940.859985,1380.619995,3828.26001,4389.799805
2002-08-26,947.950012,1391.73999,3783.840088,
2002-08-27,934.820007,1347.780029,3851.340088,4449.700195
2002-08-28,917.869995,1314.380005,3682.840088,4274.0
2002-08-29,917.799988,1335.77002,3660.949951,4209.299805
2002-08-30,916.070007,1314.849976,3712.939941,4227.299805
2002-09-03,878.02002,1263.839966,3398.98999,4028.699951
2002-09-04,893.400024,1292.310059,3425.899902,4027.0
2002-09-05,879.150024,1251.0,3354.709961,4011.0
2002-09-06,893.919983,1295.300049,3485.679932,4107.200195
2002-09-09,902.960022,1304.599976,3429.219971,4062.399902
2002-09-10,909.580017,1320.089966,3494.689941,4175.5
2002-09-11,909.450012,1315.449951,3584.689941,4210.700195
2002-09-12,886.909973,1279.680054,3421.870117,4084.899902
2002-09-13,889.809998,1291.400024,3361.280029,4008.0
2002-09-16,891.099976,1275.880005,3319.050049,4044.300049
2002-09-17,873.52002,1259.939941,3289.129883,4025.199951
2002-09-18,869.460022,1252.130005,3124.919922,3865.399902
2002-09-19,843.320007,1216.449951,3007.469971,3813.5
2002-09-20,845.390015,1221.089966,3065.72998,3860.100098
2002-09-23,833.700012,1184.930054,2914.25,3739.399902
2002-09-24,819.289978,1182.170044,2873.209961,3671.100098
2002-09-25,839.659973,1222.290039,2962.5,3696.300049
2002-09-26,854.950012,1221.609985,3020.600098,3850.600098
2002-09-27,827.369995,1199.160034,2918.899902,3907.199951
2002-09-30,815.280029,1172.060059,2769.030029,3721.800049
2002-10-01,847.909973,1213.719971,2865.22998,3797.399902
2002-10-02,827.909973,1187.300049,2926.73999,3905.300049
2002-10-03,818.950012,1165.560059,2813.300049,3880.300049
2002-10-04,800.580017,1139.900024,2714.620117,3813.800049
2002-10-07,785.280029,1119.400024,2667.389893,3780.899902
2002-10-08,798.549988,1129.219971,2622.090088,3730.5
2002-10-09,776.76001,1114.109985,2597.879883,3742.399902
2002-10-10,803.919983,1163.369995,2733.189941,3777.300049
2002-10-11,835.320007,1210.469971,2930.73999,3953.399902
2002-10-14,841.440002,1220.530029,2850.110107,3931.600098
2002-10-15,881.27002,1282.439941,3048.27002,4130.299805
2002-10-16,860.02002,1232.420044,3008.929932,4057.699951
2002-10-17,879.200012,1272.290039,3172.459961,4170.700195
2002-10-18,884.390015,1287.859985,3163.669922,4130.5
2002-10-21,899.719971,1309.670044,3282.669922,4133.799805
2002-10-22,890.159973,1292.800049,3155.969971,4118.899902
2002-10-23,896.140015,1320.22998,3015.419922,4006.899902
2002-10-24,882.5,1298.709961,3090.01001,4103.700195
2002-10-25,897.650024,1331.130005,3102.01001,4051.100098
2002-10-28,890.22998,1315.829956,3198.959961,4090.5
2002-10-29,882.150024,1300.540039,3022.01001,3935.899902
2002-10-30,890.710022,1326.72998,3113.590088,4002.699951
2002-10-31,885.76001,1329.75,3152.850098,4039.699951
2002-11-01,900.960022,1360.699951,3165.159912,3997.0
2002-11-04,908.349976,1396.540039,3327.939941,4141.5
2002-11-05,915.390015,1401.170044,3351.320068,4146.100098
2002-11-06,923.76001,1418.98999,3298.840088,4103.700195
2002-11-07,902.650024,1376.709961,3155.659912,4081.300049
2002-11-08,894.73999,1359.280029,3079.100098,4034.600098
2002-11-11,876.190002,1319.189941,3042.060059,4015.600098
2002-11-12,882.950012,1349.560059,3115.879883,4085.100098
2002-11-13,882.530029,1361.329956,3066.419922,4029.399902
2002-11-14,904.27002,1411.52002,3188.389893,4053.100098
2002-11-15,909.830017,1411.140015,3191.76001,4091.600098
2002-11-18,900.359985,1393.689941,3218.360107,4116.0
2002-11-19,896.73999,1374.51001,3206.929932,4096.5
2002-11-20,914.150024,1419.349976,3212.98999,4094.899902
2002-11-21,933.76001,1467.550049,3304.629883,4190.0
2002-11-22,930.549988,1468.73999,3320.879883,4175.200195
2002-11-25,932.869995,1481.900024,3299.23999,4122.200195
2002-11-26,913.309998,1444.430054,3191.629883,4071.0
2002-11-27,938.869995,1487.939941,3346.139893,4144.200195
2002-11-29,936.309998,1478.780029,3320.320068,4169.399902
2002-12-02,934.530029,1484.780029,3380.199951,4154.299805
2002-12-03,920.75,1448.959961,3280.48999,4075.399902
2002-12-04,917.580017,1430.349976,3320.75,4048.600098
2002-12-05,906.549988,1410.75,3224.73999,4032.399902
2002-12-06,912.22998,1422.439941,3207.530029,4013.5
2002-12-09,892.0,1367.140015,3065.570068,3933.899902
2002-12-10,904.450012,1390.76001,3167.98999,3925.0
2002-12-11,904.960022,1396.589966,3196.050049,3974.899902
2002-12-12,901.580017,1399.550049,3111.879883,3935.300049
2002-12-13,889.47998,1362.420044,3077.060059,3878.100098
2002-12-16,910.400024,1400.329956,3205.290039,3984.0
2002-12-17,902.98999,1392.050049,3139.969971,3908.699951
2002-12-18,891.119995,1361.51001,3022.689941,3835.199951
2002-12-19,884.25,1354.099976,2961.409912,3841.399902
2002-12-20,895.76001,1363.050049,3024.219971,3889.899902
2002-12-23,897.380005,1381.689941,3000.840088,3936.899902
2002-12-24,892.469971,1372.469971,,3942.100098
2002-12-26,889.659973,1367.890015,,
2002-12-27,875.400024,1348.310059,2840.0,3829.399902
2002-12-30,879.390015,1339.540039,2892.629883,3900.600098
2002-12-31,879.820007,1335.51001,,3940.399902
2003-01-02,909.030029,1384.849976,3105.040039,4009.5
2003-01-03,908.590027,1387.079956,3092.939941,4005.0
2003-01-06,929.01001,1421.319946,3157.25,4001.399902
2003-01-07,922.929993,1431.569946,3112.77002,3957.399902
2003-01-08,909.929993,1401.069946,2993.0,3924.800049
2003-01-09,927.570007,1438.459961,3037.679932,3934.0
2003-01-10,927.570007,1447.719971,3037.330078,3974.100098
2003-01-13,926.26001,1446.040039,3060.649902,3948.300049
2003-01-14,931.659973,1460.98999,3098.719971,3945.600098
2003-01-15,918.219971,1438.800049,3049.399902,3887.800049
2003-01-16,914.599976,1423.75,3054.110107,3881.800049
2003-01-17,901.780029,1376.189941,2918.820068,3820.600098
2003-01-21,887.619995,1364.25,2870.570068,3736.699951
2003-01-22,878.359985,1359.47998,2803.25,3678.0
2003-01-23,887.340027,1388.27002,2811.219971,3622.199951
2003-01-24,861.400024,1342.140015,2717.820068,3603.699951
2003-01-27,847.47998,1325.27002,2643.800049,3480.800049
2003-01-28,858.539978,1342.180054,2671.360107,3490.0
2003-01-29,864.359985,1358.060059,2706.570068,3483.800049
2003-01-30,844.609985,1322.349976,2693.780029,3578.699951
2003-01-31,855.700012,1320.910034,2747.830078,3567.399902
2003-02-03,860.320007,1323.790039,2751.98999,3689.399902
2003-02-04,848.200012,1306.150024,2632.97998,3590.100098
2003-02-05,843.590027,1301.5,2725.879883,3678.699951
2003-02-06,838.150024,1301.72998,2649.0,3597.0
2003-02-07,829.690002,1282.469971,2569.340088,3599.199951
2003-02-10,835.969971,1296.680054,2586.090088,3579.100098
2003-02-11,829.200012,1295.459961,2627.0,3669.199951
2003-02-12,818.679993,1278.969971,2571.25,3616.100098
2003-02-13,817.369995,1277.439941,2555.27002,3610.800049
2003-02-14,834.890015,1310.170044,2674.459961,3611.899902
2003-02-18,851.169983,1346.540039,2740.139893,3729.5
2003-02-19,845.130005,1334.319946,2624.649902,3658.300049
2003-02-20,837.099976,1331.22998,2591.26001,3687.300049
2003-02-21,848.169983,1349.02002,2648.870117,3727.100098
2003-02-24,832.580017,1322.380005,2571.350098,3701.800049
2003-02-25,838.570007,1328.97998,2485.5,3621.5
2003-02-26,827.549988,1303.680054,2450.199951,3593.300049
2003-02-27,837.280029,1323.939941,2513.219971,3569.899902
2003-02-28,841.150024,1337.52002,2547.050049,3655.600098
2003-03-03,834.809998,1320.290039,2549.649902,3684.699951
2003-03-04,821.98999,1307.77002,2501.030029,3625.300049
2003-03-05,829.849976,1314.400024,2498.02002,3563.5
2003-03-06,822.099976,1302.890015,2437.51001,3555.399902
2003-03-07,828.890015,1305.290039,2431.659912,3491.600098
2003-03-10,807.47998,1278.369995,2329.040039,3436.100098
2003-03-11,800.72998,1271.469971,2305.300049,3452.699951
2003-03-12,804.190002,1279.23999,2202.959961,3287.0
2003-03-13,831.900024,1340.77002,2354.310059,3486.899902
2003-03-14,833.27002,1340.329956,2403.189941,3601.800049
2003-03-17,862.789978,1392.27002,2487.120117,3722.300049
2003-03-18,866.450012,1400.550049,2584.610107,3747.300049
2003-03-19,874.02002,1397.069946,2615.219971,3765.399902
2003-03-20,875.669983,1402.77002,2604.850098,3765.699951
2003-03-21,895.789978,1421.839966,2715.060059,3861.100098
2003-03-24,864.22998,1369.780029,2548.370117,3743.300049
2003-03-25,874.73999,1391.01001,2636.100098,3762.0
2003-03-26,869.950012,1387.449951,2579.330078,3793.100098
2003-03-27,868.52002,1384.25,2584.050049,3729.100098
2003-03-28,863.5,1369.599976,2520.840088,3708.5
2003-03-31,848.179993,1341.170044,2423.870117,3613.300049
2003-04-01,858.47998,1348.300049,2450.189941,3684.800049
2003-04-02,880.900024,1396.719971,2589.350098,3753.399902
2003-04-03,876.450012,1396.579956,2569.810059,3771.100098
2003-04-04,878.849976,1383.51001,2654.070068,3814.399902
2003-04-07,879.929993,1389.51001,2808.939941,3935.800049
2003-04-08,878.289978,1382.939941,2767.790039,3868.800049
2003-04-09,865.98999,1356.73999,2734.100098,3861.399902
2003-04-10,871.580017,1365.609985,2697.100098,3803.300049
2003-04-11,868.299988,1358.849976,2733.949951,3808.100098
2003-04-14,885.22998,1384.949951,2776.780029,3849.399902
2003-04-15,890.809998,1391.01001,2834.120117,3916.899902
2003-04-16,879.909973,1394.719971,2824.679932,3854.899902
2003-04-17,893.580017,1425.5,2899.780029,3889.199951
2003-04-21,892.01001,1424.369995,,
2003-04-22,911.369995,1451.359985,2960.959961,3917.699951
2003-04-23,919.02002,1466.160034,2974.399902,3966.5
2003-04-24,911.429993,1457.22998,2891.620117,3899.0
2003-04-25,898.809998,1434.540039,2838.22998,3870.199951
2003-04-28,914.840027,1462.23999,2953.919922,3940.300049
2003-04-29,917.840027,1471.300049,2908.959961,3927.800049
2003-04-30,916.919983,1464.310059,2942.040039,3926.0
2003-05-01,916.299988,1472.560059,,3880.100098
2003-05-02,930.080017,1502.880005,2986.0,3952.600098
2003-05-05,926.549988,1504.040039,3013.040039,
2003-05-06,934.390015,1523.709961,3066.949951,4006.399902
2003-05-07,929.619995,1506.76001,3005.639893,3992.899902
2003-05-08,920.27002,1489.689941,2886.080078,3928.899902
2003-05-09,933.409973,1520.150024,2956.590088,3969.399902
2003-05-12,945.109985,1541.400024,2937.26001,3987.399902
2003-05-13,942.299988,1539.680054,2909.949951,3999.899902
2003-05-14,939.280029,1534.900024,2926.030029,3975.0
2003-05-15,946.669983,1551.380005,2989.379883,4011.100098
2003-05-16,944.299988,1538.530029,2989.080078,4049.0
2003-05-19,920.77002,1492.77002,2850.679932,3941.300049
2003-05-20,919.72998,1491.089966,2838.929932,3971.600098
2003-05-21,923.419983,1489.869995,2827.25,3936.399902
2003-05-22,931.869995,1507.550049,2865.209961,3990.5
2003-05-23,933.219971,1510.089966,2822.830078,3979.800049
2003-05-27,951.47998,1556.689941,2873.600098,3992.399902
2003-05-28,953.219971,1563.23999,2919.540039,4071.899902
2003-05-29,949.640015,1574.949951,2906.709961,4083.600098
2003-05-30,963.590027,1595.910034,2982.679932,4048.100098
2003-06-02,967.0,1590.75,3064.560059,4129.299805
2003-06-03,971.559998,1603.560059,3026.820068,4115.700195
2003-06-04,986.23999,1634.650024,3080.02002,4126.600098
2003-06-05,990.140015,1646.01001,3039.76001,4104.299805
2003-06-06,987.76001,1627.420044,3127.459961,4150.799805
2003-06-09,975.929993,1603.969971,3094.76001,4129.100098
2003-06-10,984.840027,1627.670044,3140.340088,4113.0
2003-06-11,997.47998,1646.02002,3178.149902,4150.200195
2003-06-12,998.51001,1653.619995,3219.469971,4161.299805
2003-06-13,988.609985,1626.48999,3168.709961,4134.100098
2003-06-16,1010.73999,1666.579956,3264.5,4152.899902
2003-06-17,1011.659973,1668.439941,3286.47998,4190.399902
2003-06-18,1010.090027,1677.140015,3304.149902,4207.0
2003-06-19,994.700012,1648.640015,3247.110107,4131.5
2003-06-20,995.690002,1644.719971,3238.97998,4160.100098
2003-06-23,981.640015,1610.75,3186.389893,4087.899902
2003-06-24,983.450012,1605.609985,3217.340088,4060.899902
2003-06-25,975.320007,1602.660034,3198.820068,4067.899902
2003-06-26,985.820007,1634.01001,3241.219971,4041.699951
2003-06-27,976.219971,1625.26001,3224.659912,4067.800049
2003-06-30,974.5,1622.800049,3220.580078,4031.199951
2003-07-01,982.320007,1640.130005,3146.550049,3963.899902
2003-07-02,993.75,1678.72998,3241.040039,4006.899902
2003-07-03,985.700012,1663.459961,3241.919922,4024.800049
2003-07-07,1004.419983,1720.709961,3332.870117,4074.800049
2003-07-08,1007.840027,1746.459961,3344.459961,4073.600098
2003-07-09,1002.210022,1747.459961,3322.429932,4054.699951
2003-07-10,988.700012,1715.859985,3269.840088,4028.800049
2003-07-11,998.140015,1733.930054,3326.51001,4058.100098
2003-07-14,1003.859985,1754.819946,3396.070068,4127.600098
2003-07-15,1000.419983,1753.209961,3384.689941,4102.5
2003-07-16,994.090027,1747.969971,3387.639893,4077.100098
2003-07-17,981.72998,1698.02002,3330.679932,4056.600098
2003-07-18,993.320007,1708.5,3366.709961,4073.199951
2003-07-21,978.799988,1681.410034,3287.0,4044.300049
2003-07-22,988.109985,1706.099976,3318.149902,4079.800049
2003-07-23,988.609985,1719.180054,3304.47998,4086.5
2003-07-24,981.599976,1701.420044,3374.820068,4149.600098
2003-07-25,998.679993,1730.699951,3356.889893,4131.200195
2003-07-28,996.52002,1735.359985,3417.77002,4148.799805
2003-07-29,989.280029,1731.369995,3428.120117,4137.0
2003-07-30,987.48999,1720.910034,3429.030029,4141.200195
2003-07-31,990.309998,1735.02002,3487.860107,4157.0
2003-08-01,980.150024,1715.619995,3438.889893,4098.399902
2003-08-04,982.820007,1714.060059,3405.310059,4100.100098
2003-08-05,965.460022,1673.5,3438.360107,4121.0
2003-08-06,967.080017,1652.680054,3375.659912,4070.399902
2003-08-07,974.119995,1652.180054,3331.889893,4095.600098
2003-08-08,977.590027,1644.030029,3332.23999,4147.799805
2003-08-11,980.590027,1661.51001,3339.580078,4176.700195
2003-08-12,990.349976,1687.01001,3381.709961,4185.600098
2003-08-13,984.030029,1686.609985,3398.889893,4180.700195
2003-08-14,990.51001,1700.339966,3452.699951,4237.799805
2003-08-15,990.669983,1702.01001,3443.929932,4247.299805
2003-08-18,999.73999,1739.48999,3507.22998,4272.100098
2003-08-19,1002.349976,1761.109985,3504.530029,4250.799805
2003-08-20,1000.299988,1760.540039,3501.22998,4217.399902
2003-08-21,1003.27002,1777.550049,3565.469971,4223.5
2003-08-22,993.059998,1765.319946,3549.050049,4225.899902
2003-08-25,993.710022,1764.310059,3500.090088,
2003-08-26,996.72998,1770.650024,3455.47998,4177.399902
2003-08-27,996.789978,1782.130005,3483.080078,4206.399902
2003-08-28,1002.840027,1800.180054,3492.669922,4198.0
2003-08-29,1008.01001,1810.449951,3484.580078,4161.100098
2003-09-02,1021.98999,1841.47998,3567.199951,4204.399902
2003-09-03,1026.27002,1852.900024,3647.51001,4262.100098
2003-09-04,1027.969971,1868.969971,3668.669922,4248.799805
2003-09-05,1021.390015,1858.23999,3607.709961,4257.200195
2003-09-08,1031.640015,1888.619995,3641.530029,4292.100098
2003-09-09,1023.169983,1873.430054,3594.399902,4263.899902
2003-09-10,1010.919983,1823.810059,3536.870117,4252.100098
2003-09-11,1016.419983,1846.089966,3566.850098,4242.200195
2003-09-12,1018.630005,1855.030029,3508.060059,4237.799805
2003-09-15,1014.809998,1845.699951,3516.310059,4260.899902
2003-09-16,1029.319946,1887.25,3564.75,4299.0
2003-09-17,1025.969971,1883.099976,3561.030029,4293.0
2003-09-18,1039.579956,1909.550049,3612.02002,4314.700195
2003-09-19,1036.300049,1905.699951,3578.699951,4257.0
2003-09-22,1022.820007,1874.619995,3456.27002,4228.200195
2003-09-23,1029.030029,1901.719971,3411.02002,4221.700195
2003-09-24,1009.380005,1843.699951,3307.340088,4236.399902
2003-09-25,1003.27002,1817.23999,3326.27002,4202.200195
2003-09-26,996.849976,1792.069946,3324.850098,4157.100098
2003-09-29,1006.580017,1824.560059,3323.379883,4142.700195
2003-09-30,995.969971,1786.939941,3256.780029,4091.300049
2003-10-01,1018.219971,1832.25,3329.830078,4169.200195
2003-10-02,1020.23999,1836.219971,3276.639893,4209.100098
2003-10-03,1029.849976,1880.569946,3419.0,4274.0
2003-10-06,1034.349976,1893.459961,3404.909912,4270.100098
2003-10-07,1039.25,1907.849976,3355.780029,4272.0
2003-10-08,1033.780029,1893.780029,3395.330078,4268.600098
2003-10-09,1038.72998,1911.900024,3481.899902,4313.899902
2003-10-10,1038.060059,1915.310059,3471.25,4311.0
2003-10-13,1045.349976,1933.530029,3538.389893,4362.299805
2003-10-14,1049.47998,1943.189941,3538.129883,4334.100098
2003-10-15,1046.76001,1939.099976,3570.580078,4368.799805
2003-10-16,1050.069946,1950.140015,3577.719971,4339.700195
2003-10-17,1039.319946,1912.359985,3516.669922,4344.0
2003-10-20,1044.680054,1925.140015,3559.330078,4347.600098
2003-10-21,1046.030029,1940.900024,3580.080078,4352.299805
2003-10-22,1030.359985,1898.069946,3490.600098,4285.600098
2003-10-23,1033.77002,1885.51001,3497.139893,4240.200195
2003-10-24,1028.910034,1865.589966,3452.639893,4239.0
2003-10-27,1031.130005,1882.910034,3517.100098,4251.299805
2003-10-28,1046.790039,1932.26001,3586.929932,4272.899902
2003-10-29,1048.109985,1936.560059,3615.419922,4265.700195
2003-10-30,1046.939941,1932.689941,3639.659912,4300.899902
2003-10-31,1050.709961,1932.209961,3655.98999,4287.600098
2003-11-03,1059.02002,1967.699951,3744.5,4332.600098
2003-11-04,1053.25,1957.969971,3741.709961,4330.299805
2003-11-05,1051.810059,1959.369995,3717.699951,4303.399902
2003-11-06,1058.050049,1976.369995,3733.929932,4324.200195
2003-11-07,1053.209961,1970.73999,3782.560059,4376.899902
2003-11-10,1047.109985,1941.640015,3746.23999,4341.799805
2003-11-11,1046.569946,1930.75,3729.870117,4345.100098
2003-11-12,1058.530029,1973.109985,3748.340088,4371.299805
2003-11-13,1058.410034,1967.349976,3765.590088,4373.0
2003-11-14,1050.349976,1930.26001,3797.399902,4397.0
2003-11-17,1043.630005,1909.609985,3674.540039,4338.899902
2003-11-18,1034.150024,1881.75,3666.280029,4354.700195
2003-11-19,1042.439941,1899.650024,3652.290039,4327.399902
2003-11-20,1033.650024,1881.920044,3638.040039,4308.0
2003-11-21,1035.280029,1893.880005,3642.25,4319.0
2003-11-24,1052.079956,1947.140015,3737.090088,4382.399902
2003-11-25,1053.890015,1943.040039,3733.159912,4388.799805
2003-11-26,1058.449951,1953.310059,3712.97998,4370.399902
2003-11-28,1058.199951,1960.26001,3745.949951,4342.600098
2003-12-01,1070.119995,1989.819946,3821.199951,4410.0
2003-12-02,1066.619995,1980.069946,3809.26001,4378.899902
2003-12-03,1064.72998,1960.25,3875.659912,4392.0
2003-12-04,1069.719971,1968.800049,3874.780029,4378.200195
2003-12-05,1061.5,1937.819946,3841.72998,4367.0
2003-12-08,1069.300049,1948.849976,3806.540039,4359.799805
2003-12-09,1060.180054,1908.319946,3846.179932,4379.600098
2003-12-10,1059.050049,1904.650024,3820.919922,4335.399902
2003-12-11,1071.209961,1942.319946,3858.850098,4331.299805
2003-12-12,1074.140015,1949.0,3860.129883,4347.600098
2003-12-15,1068.040039,1918.26001,3875.469971,4348.0
2003-12-16,1075.130005,1924.290039,3865.97998,4333.0
2003-12-17,1076.47998,1921.329956,3847.570068,4354.200195
2003-12-18,1089.180054,1956.180054,3870.879883,4397.299805
2003-12-19,1088.660034,1951.02002,3898.419922,4412.299805
2003-12-22,1092.939941,1955.800049,3876.939941,4424.0
2003-12-23,1096.02002,1974.780029,3903.340088,4440.899902
2003-12-24,1094.040039,1969.22998,,4444.700195
2003-12-26,1095.890015,1973.140015,,
2003-12-29,1109.47998,2006.47998,3952.719971,4457.5
2003-12-30,1109.640015,2009.880005,3965.159912,4470.399902
2003-12-31,1111.920044,2003.369995,,4476.899902
2004-01-02,1108.47998,2006.680054,4018.5,4510.200195
2004-01-05,1122.219971,2047.359985,4035.899902,4513.299805
2004-01-06,1123.670044,2057.370117,4035.439941,4505.200195
2004-01-07,1126.329956,2077.679932,4004.399902,4473.0
2004-01-08,1131.920044,2100.25,4045.429932,4494.200195
2004-01-09,1121.859985,2086.919922,4016.179932,4466.299805
2004-01-12,1127.22998,2111.780029,3995.909912,4449.600098
2004-01-13,1121.219971,2096.439941,3996.219971,4440.100098
2004-01-14,1130.52002,2111.129883,4055.209961,4461.399902
2004-01-15,1132.050049,2109.080078,4068.75,4456.100098
2004-01-16,1139.829956,2140.459961,4111.640137,4487.899902
2004-01-20,1138.77002,2147.97998,4106.410156,4499.299805
2004-01-21,1147.619995,2142.449951,4138.040039,4511.200195
2004-01-22,1143.939941,2119.01001,4139.859863,4476.799805
2004-01-23,1141.550049,2123.870117,4151.830078,4460.799805
2004-01-26,1155.369995,2153.830078,4128.680176,4445.5
2004-01-27,1144.050049,2116.040039,4134.419922,4447.0
2004-01-28,1128.47998,2077.370117,4150.240234,4468.100098
2004-01-29,1134.109985,2068.22998,4095.709961,4411.5
